Public ID,Organization,SystemType,SystemName,Model,Model MLC,Scenario,Result,number_of_nodes,host_processor_model_name,host_processors_per_node,accelerator_model_name,accelerators_per_node,Software,operating_system,notes,version,date,vdate,Units,Total Accelerators
3.0-0111,cTuning,edge,AMD Ryzen Zen4 workstation with Nvidia RTX 4090,BERT-99.0,BERT-99.0,Single Stream,462.5682206,1.0,AMD Ryzen 9 7950X 16-Core Processor,1.0,NVIDIA GeForce RTX 4090 (Ada Lovelace),1.0,TensorRT v8.5.2.2,,Result donated by GATE Overflow Educational Foundation. Powered by MLCommons Collective Mind framework (CK2).,v3.0,4/4/2023,Inference v3.0,System energy (mJ) per stream*,1.0
3.0-0111,cTuning,edge,AMD Ryzen Zen4 workstation with Nvidia RTX 4090,BERT-99.0,BERT-99.0,Offline,4205.25,1.0,AMD Ryzen 9 7950X 16-Core Processor,1.0,NVIDIA GeForce RTX 4090 (Ada Lovelace),1.0,TensorRT v8.5.2.2,,Result donated by GATE Overflow Educational Foundation. Powered by MLCommons Collective Mind framework (CK2).,v3.0,4/4/2023,Inference v3.0,samples/s,1.0
3.0-0111,cTuning,edge,AMD Ryzen Zen4 workstation with Nvidia RTX 4090,BERT-99.0,BERT-99.0,Offline,608.3273141,1.0,AMD Ryzen 9 7950X 16-Core Processor,1.0,NVIDIA GeForce RTX 4090 (Ada Lovelace),1.0,TensorRT v8.5.2.2,,Result donated by GATE Overflow Educational Foundation. Powered by MLCommons Collective Mind framework (CK2).,v3.0,4/4/2023,Inference v3.0,System Power,1.0
3.0-0111,cTuning,edge,AMD Ryzen Zen4 workstation with Nvidia RTX 4090,BERT-99.0,BERT-99.0,Offline,https://github.com/mlcommons/inference_results_v3.0/tree/master/closed/cTuning/code/,1.0,AMD Ryzen 9 7950X 16-Core Processor,1.0,NVIDIA GeForce RTX 4090 (Ada Lovelace),1.0,TensorRT v8.5.2.2,,Result donated by GATE Overflow Educational Foundation. Powered by MLCommons Collective Mind framework (CK2).,v3.0,4/4/2023,Inference v3.0,System Power,1.0
3.0-0112,cTuning,edge,AMD Ryzen Zen4 workstation with Nvidia RTX 4090,,,,edge/closed/cTuning/amd_zen4_workstation-reference-gpu-onnxruntime-v1.14.0-default_config,1.0,AMD Ryzen 9 7950X 16-Core Processor,1.0,NVIDIA GeForce RTX 4090 (Ada Lovelace),1.0,Onnxruntime v1.14.0 with GPU support,,Result donated by GATE Overflow Educational Foundation. Powered by MLCommons Collective Mind framework (CK2).,v3.0,4/4/2023,Inference v3.0,,1.0
3.0-0112,cTuning,edge,AMD Ryzen Zen4 workstation with Nvidia RTX 4090,,,,availablecTuning,1.0,AMD Ryzen 9 7950X 16-Core Processor,1.0,NVIDIA GeForce RTX 4090 (Ada Lovelace),1.0,Onnxruntime v1.14.0 with GPU support,,Result donated by GATE Overflow Educational Foundation. Powered by MLCommons Collective Mind framework (CK2).,v3.0,4/4/2023,Inference v3.0,,1.0
3.0-0112,cTuning,edge,AMD Ryzen Zen4 workstation with Nvidia RTX 4090,Retinanet,Retinanet,Single Stream,16.587306,1.0,AMD Ryzen 9 7950X 16-Core Processor,1.0,NVIDIA GeForce RTX 4090 (Ada Lovelace),1.0,Onnxruntime v1.14.0 with GPU support,,Result donated by GATE Overflow Educational Foundation. Powered by MLCommons Collective Mind framework (CK2).,v3.0,4/4/2023,Inference v3.0,latency in ms,1.0
3.0-0112,cTuning,edge,AMD Ryzen Zen4 workstation with Nvidia RTX 4090,Retinanet,Retinanet,Single Stream,7553.370245,1.0,AMD Ryzen 9 7950X 16-Core Processor,1.0,NVIDIA GeForce RTX 4090 (Ada Lovelace),1.0,Onnxruntime v1.14.0 with GPU support,,Result donated by GATE Overflow Educational Foundation. Powered by MLCommons Collective Mind framework (CK2).,v3.0,4/4/2023,Inference v3.0,System energy (mJ) per stream*,1.0
3.0-0112,cTuning,edge,AMD Ryzen Zen4 workstation with Nvidia RTX 4090,Retinanet,Retinanet,Multi Stream,145.877896,1.0,AMD Ryzen 9 7950X 16-Core Processor,1.0,NVIDIA GeForce RTX 4090 (Ada Lovelace),1.0,Onnxruntime v1.14.0 with GPU support,,Result donated by GATE Overflow Educational Foundation. Powered by MLCommons Collective Mind framework (CK2).,v3.0,4/4/2023,Inference v3.0,latency in ms,1.0
3.0-0112,cTuning,edge,AMD Ryzen Zen4 workstation with Nvidia RTX 4090,Retinanet,Retinanet,Multi Stream,60426.96196,1.0,AMD Ryzen 9 7950X 16-Core Processor,1.0,NVIDIA GeForce RTX 4090 (Ada Lovelace),1.0,Onnxruntime v1.14.0 with GPU support,,Result donated by GATE Overflow Educational Foundation. Powered by MLCommons Collective Mind framework (CK2).,v3.0,4/4/2023,Inference v3.0,System energy (mJ) per stream*,1.0
3.0-0112,cTuning,edge,AMD Ryzen Zen4 workstation with Nvidia RTX 4090,Retinanet,Retinanet,Offline,64.9423,1.0,AMD Ryzen 9 7950X 16-Core Processor,1.0,NVIDIA GeForce RTX 4090 (Ada Lovelace),1.0,Onnxruntime v1.14.0 with GPU support,,Result donated by GATE Overflow Educational Foundation. Powered by MLCommons Collective Mind framework (CK2).,v3.0,4/4/2023,Inference v3.0,samples/s,1.0
3.0-0112,cTuning,edge,AMD Ryzen Zen4 workstation with Nvidia RTX 4090,Retinanet,Retinanet,Offline,490.2840945,1.0,AMD Ryzen 9 7950X 16-Core Processor,1.0,NVIDIA GeForce RTX 4090 (Ada Lovelace),1.0,Onnxruntime v1.14.0 with GPU support,,Result donated by GATE Overflow Educational Foundation. Powered by MLCommons Collective Mind framework (CK2).,v3.0,4/4/2023,Inference v3.0,System Power (W),1.0
3.0-0112,cTuning,edge,AMD Ryzen Zen4 workstation with Nvidia RTX 4090,BERT-99.0,BERT-99.0,Offline,https://github.com/mlcommons/inference_results_v3.0/tree/master/closed/cTuning/code/,1.0,AMD Ryzen 9 7950X 16-Core Processor,1.0,NVIDIA GeForce RTX 4090 (Ada Lovelace),1.0,Onnxruntime v1.14.0 with GPU support,,Result donated by GATE Overflow Educational Foundation. Powered by MLCommons Collective Mind framework (CK2).,v3.0,4/4/2023,Inference v3.0,System Power,1.0
3.0-0114,cTuning,edge,NVIDIA Jetson AGX Orin (TensorRT),,,,edge/closed/cTuning/nvidia_orin-nvidia_original-gpu-tensorrt-v8.5.2.2-default_config,1.0,ARMv8 Processor rev 1 (v8l),3.0,NVIDIA Jetson AGX Orin,1.0,TensorRT v8.5.2.2,,GPU and both DLAs are used in ResNet50. Powered by MLCommons Collective Mind framework (CK2).,v3.0,4/4/2023,Inference v3.0,,1.0
3.0-0114,cTuning,edge,NVIDIA Jetson AGX Orin (TensorRT),,,,availablecTuning,1.0,ARMv8 Processor rev 1 (v8l),3.0,NVIDIA Jetson AGX Orin,1.0,TensorRT v8.5.2.2,,GPU and both DLAs are used in ResNet50. Powered by MLCommons Collective Mind framework (CK2).,v3.0,4/4/2023,Inference v3.0,,1.0
3.0-0114,cTuning,edge,NVIDIA Jetson AGX Orin (TensorRT),ResNet,ResNet,Single Stream,0.720752,1.0,ARMv8 Processor rev 1 (v8l),3.0,NVIDIA Jetson AGX Orin,1.0,TensorRT v8.5.2.2,,GPU and both DLAs are used in ResNet50. Powered by MLCommons Collective Mind framework (CK2).,v3.0,4/4/2023,Inference v3.0,latency in ms,1.0
3.0-0114,cTuning,edge,NVIDIA Jetson AGX Orin (TensorRT),ResNet,ResNet,Single Stream,29.05755049,1.0,ARMv8 Processor rev 1 (v8l),3.0,NVIDIA Jetson AGX Orin,1.0,TensorRT v8.5.2.2,,GPU and both DLAs are used in ResNet50. Powered by MLCommons Collective Mind framework (CK2).,v3.0,4/4/2023,Inference v3.0,System energy (mJ) per stream*,1.0
3.0-0114,cTuning,edge,NVIDIA Jetson AGX Orin (TensorRT),ResNet,ResNet,Multi Stream,2.566417,1.0,ARMv8 Processor rev 1 (v8l),3.0,NVIDIA Jetson AGX Orin,1.0,TensorRT v8.5.2.2,,GPU and both DLAs are used in ResNet50. Powered by MLCommons Collective Mind framework (CK2).,v3.0,4/4/2023,Inference v3.0,latency in ms,1.0
3.0-0114,cTuning,edge,NVIDIA Jetson AGX Orin (TensorRT),ResNet,ResNet,Multi Stream,132.9809789,1.0,ARMv8 Processor rev 1 (v8l),3.0,NVIDIA Jetson AGX Orin,1.0,TensorRT v8.5.2.2,,GPU and both DLAs are used in ResNet50. Powered by MLCommons Collective Mind framework (CK2).,v3.0,4/4/2023,Inference v3.0,System energy (mJ) per stream*,1.0
3.0-0114,cTuning,edge,NVIDIA Jetson AGX Orin (TensorRT),ResNet,ResNet,Offline,4697.31,1.0,ARMv8 Processor rev 1 (v8l),3.0,NVIDIA Jetson AGX Orin,1.0,TensorRT v8.5.2.2,,GPU and both DLAs are used in ResNet50. Powered by MLCommons Collective Mind framework (CK2).,v3.0,4/4/2023,Inference v3.0,samples/s,1.0
3.0-0114,cTuning,edge,NVIDIA Jetson AGX Orin (TensorRT),ResNet,ResNet,Offline,70.22577532,1.0,ARMv8 Processor rev 1 (v8l),3.0,NVIDIA Jetson AGX Orin,1.0,TensorRT v8.5.2.2,,GPU and both DLAs are used in ResNet50. Powered by MLCommons Collective Mind framework (CK2).,v3.0,4/4/2023,Inference v3.0,System Power (W),1.0
3.0-0114,cTuning,edge,NVIDIA Jetson AGX Orin (TensorRT),BERT-99.0,BERT-99.0,Single Stream,7.795544,1.0,ARMv8 Processor rev 1 (v8l),3.0,NVIDIA Jetson AGX Orin,1.0,TensorRT v8.5.2.2,,GPU and both DLAs are used in ResNet50. Powered by MLCommons Collective Mind framework (CK2).,v3.0,4/4/2023,Inference v3.0,latency in ms,1.0
3.0-0114,cTuning,edge,NVIDIA Jetson AGX Orin (TensorRT),BERT-99.0,BERT-99.0,Single Stream,307.0107201,1.0,ARMv8 Processor rev 1 (v8l),3.0,NVIDIA Jetson AGX Orin,1.0,TensorRT v8.5.2.2,,GPU and both DLAs are used in ResNet50. Powered by MLCommons Collective Mind framework (CK2).,v3.0,4/4/2023,Inference v3.0,System energy (mJ) per stream*,1.0
3.0-0114,cTuning,edge,NVIDIA Jetson AGX Orin (TensorRT),BERT-99.0,BERT-99.0,Offline,449.959,1.0,ARMv8 Processor rev 1 (v8l),3.0,NVIDIA Jetson AGX Orin,1.0,TensorRT v8.5.2.2,,GPU and both DLAs are used in ResNet50. Powered by MLCommons Collective Mind framework (CK2).,v3.0,4/4/2023,Inference v3.0,samples/s,1.0
3.0-0114,cTuning,edge,NVIDIA Jetson AGX Orin (TensorRT),BERT-99.0,BERT-99.0,Offline,76.95226006,1.0,ARMv8 Processor rev 1 (v8l),3.0,NVIDIA Jetson AGX Orin,1.0,TensorRT v8.5.2.2,,GPU and both DLAs are used in ResNet50. Powered by MLCommons Collective Mind framework (CK2).,v3.0,4/4/2023,Inference v3.0,System Power,1.0
3.0-0114,cTuning,edge,NVIDIA Jetson AGX Orin (TensorRT),BERT-99.0,BERT-99.0,Offline,https://github.com/mlcommons/inference_results_v3.0/tree/master/closed/cTuning/code/,1.0,ARMv8 Processor rev 1 (v8l),3.0,NVIDIA Jetson AGX Orin,1.0,TensorRT v8.5.2.2,,GPU and both DLAs are used in ResNet50. Powered by MLCommons Collective Mind framework (CK2).,v3.0,4/4/2023,Inference v3.0,System Power,1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),,,,edge/closed/Dell/XR5610_L4x1_TRT_MaxQ,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,,1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),,,,previewDell,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,,1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),ResNet,ResNet,Single Stream,0.329131,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,latency in ms,1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),ResNet,ResNet,Single Stream,208.1447723,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,System energy (mJ) per stream*,1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),ResNet,ResNet,Multi Stream,0.832101,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,latency in ms,1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),ResNet,ResNet,Multi Stream,511.7424679,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,System energy (mJ) per stream*,1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),ResNet,ResNet,Offline,12657.8,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,samples/s,1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),ResNet,ResNet,Offline,634.0145133,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,System Power (W),1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),Retinanet,Retinanet,Single Stream,6.346273,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,latency in ms,1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),Retinanet,Retinanet,Single Stream,3935.811946,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,System energy (mJ) per stream*,1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),Retinanet,Retinanet,Multi Stream,50.672834,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,latency in ms,1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),Retinanet,Retinanet,Multi Stream,31234.09922,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,System energy (mJ) per stream*,1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),Retinanet,Retinanet,Offline,174.517,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,samples/s,1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),Retinanet,Retinanet,Offline,634.8475272,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,System Power (W),1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),3D-UNet-99.0,3D-UNet-99.0,Single Stream,1838.580378,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,latency in ms,1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),3D-UNet-99.0,3D-UNet-99.0,Single Stream,597150.0453,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,System energy (mJ) per stream*,1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),3D-UNet-99.0,3D-UNet-99.0,Offline,1.06539,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,samples/s,1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),3D-UNet-99.0,3D-UNet-99.0,Offline,635.3356428,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,Power (W),1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),3D-UNet-99.9,3D-UNet-99.9,Single Stream,1838.580378,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,latency in ms,1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),3D-UNet-99.9,3D-UNet-99.9,Single Stream,597150.0453,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,System energy (mJ) per stream*,1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),3D-UNet-99.9,3D-UNet-99.9,Offline,1.06539,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,samples/s,1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),3D-UNet-99.9,3D-UNet-99.9,Offline,635.3356428,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,System Power (W),1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),RNN-T,RNN-T,Single Stream,49.795234,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,latency in ms,1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),RNN-T,RNN-T,Single Stream,19868.42443,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,System energy (mJ) per stream*,1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),RNN-T,RNN-T,Offline,3902.39,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,samples/s,1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),RNN-T,RNN-T,Offline,645.6733384,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,System Power (W),1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),BERT-99.0,BERT-99.0,Single Stream,2.549882,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,latency in ms,1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),BERT-99.0,BERT-99.0,Single Stream,1547.826159,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,System energy (mJ) per stream*,1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),BERT-99.0,BERT-99.0,Offline,905.655,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,samples/s,1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),BERT-99.0,BERT-99.0,Offline,641.0414024,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,System Power,1.0
3.0-0120,Dell,edge,Dell PowerEdge XR5610 (1x L4; MaxQ; TensorRT),BERT-99.0,BERT-99.0,Offline,https://github.com/mlcommons/inference_results_v3.0/tree/master/closed/Dell/code/,1.0,Intel(R) Xeon(R) Gold 5423N CPU @ 2.10GHz,1.0,NVIDIA L4,1.0,TensorRT 8.6.0; CUDA 12.0,,,v3.0,4/4/2023,Inference v3.0,System Power,1.0
4.0-0012,CTuning,edge,PCSPECIALIST AMD AM5 PC (1x RTX 4090),3d-unet-99.0,3d-unet-99.0,Offline,4.15,1.0,AMD Ryzen 9 7950X 16-Core Processor,1.0,NVIDIA GeForce RTX 4090,1.0,Nvidia inference implementation with CM API TensorRT v9.0.0,Ubuntu 20.04 (linux-6.5.0-14-generic-glibc2.31),Automated by MLCommons CM v1.6.2.,v4.0,3/26/2024,Inference v4.0,Samples/s,1.0
4.0-0012,CTuning,edge,PCSPECIALIST AMD AM5 PC (1x RTX 4090),3d-unet-99.0,3d-unet-99.0,Offline,585.31,1.0,AMD Ryzen 9 7950X 16-Core Processor,1.0,NVIDIA GeForce RTX 4090,1.0,Nvidia inference implementation with CM API TensorRT v9.0.0,Ubuntu 20.04 (linux-6.5.0-14-generic-glibc2.31),Automated by MLCommons CM v1.6.2.,v4.0,3/26/2024,Inference v4.0,Watts,1.0
4.0-0012,CTuning,edge,PCSPECIALIST AMD AM5 PC (1x RTX 4090),3d-unet-99.0,3d-unet-99.0,SingleStream,433.45,1.0,AMD Ryzen 9 7950X 16-Core Processor,1.0,NVIDIA GeForce RTX 4090,1.0,Nvidia inference implementation with CM API TensorRT v9.0.0,Ubuntu 20.04 (linux-6.5.0-14-generic-glibc2.31),Automated by MLCommons CM v1.6.2.,v4.0,3/26/2024,Inference v4.0,Latency (ms),1.0
4.0-0012,CTuning,edge,PCSPECIALIST AMD AM5 PC (1x RTX 4090),3d-unet-99.0,3d-unet-99.0,SingleStream,"132,576.57",1.0,AMD Ryzen 9 7950X 16-Core Processor,1.0,NVIDIA GeForce RTX 4090,1.0,Nvidia inference implementation with CM API TensorRT v9.0.0,Ubuntu 20.04 (linux-6.5.0-14-generic-glibc2.31),Automated by MLCommons CM v1.6.2.,v4.0,3/26/2024,Inference v4.0,millijoules,1.0
4.0-0012,CTuning,edge,PCSPECIALIST AMD AM5 PC (1x RTX 4090),3d-unet-99.9,3d-unet-99.9,Offline,4.15,1.0,AMD Ryzen 9 7950X 16-Core Processor,1.0,NVIDIA GeForce RTX 4090,1.0,Nvidia inference implementation with CM API TensorRT v9.0.0,Ubuntu 20.04 (linux-6.5.0-14-generic-glibc2.31),Automated by MLCommons CM v1.6.2.,v4.0,3/26/2024,Inference v4.0,Samples/s,1.0
4.0-0012,CTuning,edge,PCSPECIALIST AMD AM5 PC (1x RTX 4090),3d-unet-99.9,3d-unet-99.9,Offline,585.31,1.0,AMD Ryzen 9 7950X 16-Core Processor,1.0,NVIDIA GeForce RTX 4090,1.0,Nvidia inference implementation with CM API TensorRT v9.0.0,Ubuntu 20.04 (linux-6.5.0-14-generic-glibc2.31),Automated by MLCommons CM v1.6.2.,v4.0,3/26/2024,Inference v4.0,Watts,1.0
4.0-0012,CTuning,edge,PCSPECIALIST AMD AM5 PC (1x RTX 4090),3d-unet-99.9,3d-unet-99.9,SingleStream,433.45,1.0,AMD Ryzen 9 7950X 16-Core Processor,1.0,NVIDIA GeForce RTX 4090,1.0,Nvidia inference implementation with CM API TensorRT v9.0.0,Ubuntu 20.04 (linux-6.5.0-14-generic-glibc2.31),Automated by MLCommons CM v1.6.2.,v4.0,3/26/2024,Inference v4.0,Latency (ms),1.0
4.0-0012,CTuning,edge,PCSPECIALIST AMD AM5 PC (1x RTX 4090),3d-unet-99.9,3d-unet-99.9,SingleStream,"132,576.57",1.0,AMD Ryzen 9 7950X 16-Core Processor,1.0,NVIDIA GeForce RTX 4090,1.0,Nvidia inference implementation with CM API TensorRT v9.0.0,Ubuntu 20.04 (linux-6.5.0-14-generic-glibc2.31),Automated by MLCommons CM v1.6.2.,v4.0,3/26/2024,Inference v4.0,millijoules,1.0
4.0-0012,CTuning,edge,PCSPECIALIST AMD AM5 PC (1x RTX 4090),bert-99.0,bert-99.0,Offline,"4,102.44",1.0,AMD Ryzen 9 7950X 16-Core Processor,1.0,NVIDIA GeForce RTX 4090,1.0,Nvidia inference implementation with CM API TensorRT v9.0.0,Ubuntu 20.04 (linux-6.5.0-14-generic-glibc2.31),Automated by MLCommons CM v1.6.2.,v4.0,3/26/2024,Inference v4.0,Samples/s,1.0
4.0-0012,CTuning,edge,PCSPECIALIST AMD AM5 PC (1x RTX 4090),bert-99.0,bert-99.0,Offline,615.25,1.0,AMD Ryzen 9 7950X 16-Core Processor,1.0,NVIDIA GeForce RTX 4090,1.0,Nvidia inference implementation with CM API TensorRT v9.0.0,Ubuntu 20.04 (linux-6.5.0-14-generic-glibc2.31),Automated by MLCommons CM v1.6.2.,v4.0,3/26/2024,Inference v4.0,Watts,1.0
4.0-0012,CTuning,edge,PCSPECIALIST AMD AM5 PC (1x RTX 4090),bert-99.0,bert-99.0,SingleStream,1.02,1.0,AMD Ryzen 9 7950X 16-Core Processor,1.0,NVIDIA GeForce RTX 4090,1.0,Nvidia inference implementation with CM API TensorRT v9.0.0,Ubuntu 20.04 (linux-6.5.0-14-generic-glibc2.31),Automated by MLCommons CM v1.6.2.,v4.0,3/26/2024,Inference v4.0,Latency (ms),1.0
